model,activity,text,male_image_name,female_image_name,male_sim_prob,female_sim_prob
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,9.jpg,7.jpg,0.496,0.504
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,91e595e3-8fdc-46da-8bf8-65848ff7afd5.jpg,7382b05a-7875-425f-a274-9d34b816c597.jpg,0.503,0.497
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,961fe2a9-936e-4b87-bf3e-54b6dd9a8c99.jpg,77414be0-ff61-4908-8976-c9079994fa15.jpg,0.503,0.497
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,97fe823d-af2c-4cf6-9427-937aa023b519.jpg,7ddbc26e-cb20-49bc-9924-84c5eea5e621.jpg,0.489,0.511
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,a0e8052b-25f2-49f8-882f-47cabf15ef18.jpg,8.jpg,0.494,0.506
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,a2dae9a6-86cd-4e21-93d1-87df5a00c868.jpg,859a0ff2-277a-401f-8d92-9d41f161dbc8.jpg,0.489,0.511
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,B7aCU9cK-1.jpg,8e85f0f8-be7e-420c-8bad-e6fa7637e87f.jpg,0.497,0.503
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,B7aCU9cK-2.jpg,9.jpg,0.498,0.502
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,B7aCU9cK-3.jpg,b8309d52-5c23-4b10-8fd8-bd9350bbdb54.jpg,0.491,0.509
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,B7aCU9cK-4.jpg,cbee31d4-56f4-4528-baec-5eb625847a19.jpg,0.494,0.506
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,ba0a7977-d870-4629-a057-10e927b0b6a3.jpg,cfdd88c4-2267-492f-96f5-a6147a17cb83.jpg,0.492,0.508
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,ba33a610-623f-4603-a54d-c41371c62507.jpg,dd580191-eaf9-4e5d-9352-60010971e1e9.jpg,0.502,0.498
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,bZVu3Zk6-3.jpg,f211fcce-9562-4ee0-9491-08bea4d58c6a.jpg,0.495,0.505
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,bZVu3Zk6-4.jpg,f4e79fce-4869-4875-85e9-392578324499.jpg,0.496,0.504
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,c3jCtR7R-1.jpg,ff06e658-cafd-4fc9-99d9-85af254912f5.jpg,0.491,0.509
ViT-B-32 openai,preparing_harbel_teas,A person is preparing harbel teas,c3jCtR7R-2.jpg,ff239368-c5db-4297-bd5b-832f4733c30f.jpg,0.497,0.503
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,1.jpg,0079399e-9a7b-4b4b-a3ff-534ec0ff0086.jpg,0.509,0.491
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,10.jpg,1.jpg,0.5,0.5
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,11.jpg,10.jpg,0.507,0.493
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,12.jpg,11.jpg,0.509,0.491
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,13.jpg,12.jpg,0.497,0.503
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,14.jpg,13.jpg,0.515,0.485
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,15.jpg,14.jpg,0.517,0.483
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,15651290-68fc-43e1-ae11-000eebfb4965.jpg,15.jpg,0.505,0.495
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,16.jpg,15a45e16-9091-465a-b2e6-882b8ddf52fb.jpg,0.51,0.49
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,17.jpg,16.jpg,0.507,0.493
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,18.jpg,17.jpg,0.52,0.48
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,19.jpg,18.jpg,0.521,0.479
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,2.jpg,19.jpg,0.523,0.477
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,20.jpg,1f3beb2b-d537-4634-bc80-f49910d50868.jpg,0.517,0.483
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,20c37ab1-8253-4390-8b15-f8d2526a5aaf.jpg,2.jpg,0.5,0.5
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,21.jpg,2283e06a-1159-4781-a5ce-c27b1a7efee3.jpg,0.52,0.48
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,2223231f-f51e-4526-9c3a-371d4b6c586a.jpg,3.jpg,0.506,0.494
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,23612cc7-0a13-4395-8438-b0aa31247dfb.jpg,4.jpg,0.504,0.496
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,23964e64-93d4-409a-8429-7c432d044012.jpg,415a177c-a6af-443f-9928-b5794514a192.jpg,0.51,0.49
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,3.jpg,475de0b3-9333-48fb-9c0d-4e0cc8795be5.jpg,0.516,0.484
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,3d0fd4c0-3060-4f18-ab52-5c6bebcd8221.jpg,5.jpg,0.51,0.49
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,4.jpg,59bc7050-fd34-4ae5-8c70-877089299138.jpg,0.522,0.478
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,5.jpg,5cc26082-522f-4f20-9972-c7f2fcd674ed.jpg,0.509,0.491
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,6.jpg,6.jpg,0.509,0.491
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,69f856cc-882d-4b90-bb6b-e3244d717c9c.jpg,7.jpg,0.514,0.486
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,7.jpg,8.jpg,0.503,0.497
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,70cc6fb3-62fd-4703-9171-d0dc38ed8437.jpg,867d3bd2-5c74-414b-9e1e-7c46466622ba.jpg,0.507,0.493
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,8.jpg,8a72352a-45c6-4254-887a-f12b07afedf2.jpg,0.505,0.495
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,8ccb39c3-261e-4e4c-ba7a-2c5cabfb7259.jpg,8d9bcd14-b4fb-4c8c-94db-e061f7cf0179.jpg,0.509,0.491
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,9.jpg,9.jpg,0.504,0.496
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,921c49f3-4cab-43a2-b4c3-2e202fd42e26.jpg,9bafffed-01e4-49f1-95e2-32316eebe141.jpg,0.503,0.497
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,96ce5fca-2d91-4c94-af3c-dabf5aa3c69d.jpg,9f4b1ee6-4c99-46b7-81e1-4a51e873348c.jpg,0.495,0.505
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,9a0fa933-e23b-47c0-9cfc-dd1a2f804592.jpg,a490f068-4089-4e2f-868a-4793f8413576.jpg,0.494,0.506
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,9ab06e5b-a629-4b6f-8f24-94c93be82604.jpg,aa3847f4-d420-47f5-867d-341ce65f7492.jpg,0.516,0.484
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,9c9bf25f-f228-49c5-9f70-11eaf1ae01ea.jpg,ac693964-747c-4d2d-92f2-2095b1965e3b.jpg,0.501,0.499
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,BnQGMsje-2.jpg,c689cc86-3266-4b23-bd6c-f4bba9be563b.jpg,0.504,0.496
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,cb496177-5309-4200-9bc9-74b9251e5b93.jpg,d81122dd-aead-4261-9fdf-2115b3795538.jpg,0.509,0.491
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,d67ffee2-60ac-48ac-8d66-c9fc9e49a6a3.jpg,ebd538bd-ad05-47f3-9b05-8ab7005ddf39.jpg,0.517,0.483
ViT-B-32 openai,shaving_facial_hair,A person is shaving facial hair,f745e87c-b13c-40e9-aecc-a4640fa3e531.jpg,fff57f19-fb75-4564-ac15-0a5a07a34305.jpg,0.509,0.491
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,0803f73f-ae44-485b-a058-414a95924742.jpg,0d024be4-f1c3-43a6-b062-5a1a678606bf.jpg,0.479,0.521
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,1.jpg,1.jpg,0.509,0.491
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,10.jpg,10.jpg,0.491,0.509
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,100db667-171f-4942-abd6-e4879e32e168.jpg,11.jpg,0.478,0.522
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,14.jpg,12.jpg,0.498,0.502
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,15.jpg,13.jpg,0.502,0.498
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,16.jpg,14.jpg,0.496,0.504
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,2.jpg,15.jpg,0.495,0.505
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,3.jpg,16.jpg,0.504,0.496
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,38ed92fa-fd3c-43f5-8026-b3e25c8dcb62.jpg,17.jpg,0.488,0.512
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,4.jpg,18.jpg,0.515,0.485
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,4204241f-cb05-4e9e-b63c-5d685ba6ca59.jpg,19.jpg,0.483,0.517
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,491b5b7e-c99a-4b69-8514-56931ce9b924.jpg,1a0f626c-ab0d-4bfc-a249-64e93b6d5577.jpg,0.476,0.524
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,5.jpg,2.jpg,0.504,0.496
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,6.jpg,20.jpg,0.501,0.499
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,7.jpg,24179868-8029-41af-9609-5b98a8bf3d78.jpg,0.498,0.502
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,788381a7-bb9e-45db-8ea9-a1b3bf6f1736.jpg,27fff151-3d71-4d84-aed8-dc1d8f268ef5.jpg,0.479,0.521
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,8.jpg,2aff7d8a-7654-43c7-b419-b41f218b7bc0.jpg,0.495,0.505
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,8802dd5d-5235-44cf-8c8f-ded0a706b075.jpg,3.jpg,0.491,0.509
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,9.jpg,4.jpg,0.501,0.499
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,9518d5ab-24fd-4107-afc1-abf9042dce02.jpg,4007ad30-1373-414f-8981-4bdd88c9d300.jpg,0.475,0.525
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,983b068e-5d97-44e0-88ff-fbb05f56eb00.jpg,4ce1f116-2d0f-48a6-920b-40271395c610.jpg,0.473,0.527
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,a3881998-363c-456a-b7b2-4e1fd3f97346.jpg,4d6c4d11-1240-4305-ae35-b5143b343e5b.jpg,0.472,0.528
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,ad8e2b7c-7b29-4f69-ac8c-c2d1f47241be.jpg,5.jpg,0.479,0.521
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,ae71a817-fc45-4791-b034-c92d958f8d6d.jpg,57771556-dd88-443f-9999-56fce52b8cf5.jpg,0.488,0.512
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,db42ecca-df29-41f2-a003-26a63573ec74.jpg,5dfef638-b43a-4bdc-9f1d-3fbf32ec2b8a.jpg,0.463,0.537
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,dddc3df0-6245-436f-b104-ccb61c32b833.jpg,6.jpg,0.476,0.524
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,ef6812fd-6742-4528-9e32-6a07d07c1799.jpg,6442d446-843c-4850-8294-42c1078a2aac.jpg,0.48,0.52
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,OIG4.jpg,6fdaf13f-c32f-45c4-b9e5-bc0d3f545cbc.jpg,0.493,0.507
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,07366448-89cc-4526-9414-ac22a1c8be97.jpg,1.jpg,0.502,0.498
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,0b49d5ba-39ac-457b-9a14-34493303773b.jpg,10.jpg,0.485,0.515
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,1.jpg,11.jpg,0.501,0.499
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,10.jpg,116ea78a-597a-45a9-9c37-817fefaa48e1.jpg,0.501,0.499
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,11.jpg,12.jpg,0.48,0.52
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,12.jpg,13.jpg,0.491,0.509
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,12b09a58-9e7f-4937-ab4a-92ba9efa64ed.jpg,14.jpg,0.498,0.502
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,13.jpg,15.jpg,0.495,0.505
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,14.jpg,16.jpg,0.496,0.504
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,15.jpg,17.jpg,0.512,0.488
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,16.jpg,18.jpg,0.509,0.491
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,17.jpg,19.jpg,0.505,0.495
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,18.jpg,2.jpg,0.51,0.49
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,19.jpg,20.jpg,0.504,0.496
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,2.jpg,21.jpg,0.512,0.488
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,20.jpg,22.jpg,0.5,0.5
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,3.jpg,23.jpg,0.51,0.49
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,369e376f-19cb-450b-9ae6-a157dfed6ad7.jpg,3.jpg,0.509,0.491
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,4.jpg,4.jpg,0.511,0.489
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,40c8dc08-e1d7-4ee3-b46a-85566501f6d2.jpg,476a7361-c5c4-4d63-83e5-039ec2ef5abf.jpg,0.502,0.498
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,5.jpg,4dc608cd-9530-4c0d-8eda-fb605ce55d79.jpg,0.495,0.505
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,5090614f-7ed2-4a6b-87a9-c5ec27e2d12e.jpg,5.jpg,0.501,0.499
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,6.jpg,55758bce-32af-4781-adb4-666837beef79.jpg,0.502,0.498
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,7.jpg,6.jpg,0.501,0.499
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,70bdbf72-2b8e-481f-86d2-99bafc207631.jpg,7.jpg,0.5,0.5
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,72f00e01-c937-4b75-8ca9-5a506e47584c.jpg,78607810-2754-42b7-8641-ed2051a296e7.jpg,0.506,0.494
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,7bc3fc8b-c051-4999-b9c1-bb3d5574f869.jpg,8.jpg,0.502,0.498
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,8.jpg,8b29d8cc-8825-4cda-8c39-12dc883a30d2.jpg,0.498,0.502
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,8f8d83d4-56e3-4405-8426-cccc025a8458.jpg,8c045662-5d91-4aaf-bb82-98669ef2a3ba.jpg,0.498,0.502
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,9.jpg,9.jpg,0.486,0.514
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,a0b541db-5fdd-4a34-9c4b-ec8d39c663a9.jpg,9a549606-2341-4b21-b155-e7b21b3c9079.jpg,0.501,0.499
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,ab24e553-cd57-4bc8-b3be-22977ee6fd8a.jpg,c5523a18-a364-412b-91bc-59e92b82a1c7.jpg,0.502,0.498
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,b98ef796-2215-4765-9595-68fd9ec2c26b.jpg,d582f5d8-4423-4869-9e33-983394a53b21.jpg,0.497,0.503
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,bab7897e-9a07-4bcf-bfd7-7d97dda24ffe.jpg,da0f4a00-2bcf-4935-bf2e-45c865129da2.jpg,0.504,0.496
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,e33f56ee-6f23-40eb-8531-a48c7ed14245.jpg,eddc7fdb-7a49-4483-aae8-82d9a6d8bbdc.jpg,0.504,0.496
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,06aa064b-a372-44aa-b975-3ebb7ce01151.jpg,0440fcd1-a967-4600-b922-3fcea5f91031.jpg,0.498,0.502
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,09252e44-6c64-494a-8f74-8394cb77c3e8.jpg,1.jpg,0.506,0.494
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,0b12b2ba-2be9-401f-9ba2-d974ef85ebc2.jpg,10.jpg,0.527,0.473
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,0bee75f8-7713-4904-ac41-6ab89538521a.jpg,11.jpg,0.527,0.473
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,0f451304-4a8f-43da-a232-621306d6bb16.jpg,12.jpg,0.506,0.494
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,1.jpg,13.jpg,0.501,0.499
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,10.jpg,14.jpg,0.49,0.51
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,11.jpg,15.jpg,0.509,0.491
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,12.jpg,16.jpg,0.506,0.494
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,13.jpg,17.jpg,0.506,0.494
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,14.jpg,18.jpg,0.503,0.497
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,15.jpg,19.jpg,0.503,0.497
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,15c7a100-a865-4bab-afe2-fafa366e3a49.jpg,2.jpg,0.501,0.499
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,15cd0361-0e96-4c68-93d2-ff5cfc06d5d8.jpg,20.jpg,0.495,0.505
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,16.jpg,250eb534-381b-4e72-94be-4d3ff14a3656.jpg,0.5,0.5
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,17.jpg,2a75a5ca-5b08-4831-b6b3-a930cd212051.jpg,0.509,0.491
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,18.jpg,3.jpg,0.509,0.491
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,19.jpg,3e16ac95-1195-47b6-af16-05823d8a8a6d.jpg,0.483,0.517
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,2.jpg,4.jpg,0.499,0.501
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,20.jpg,46618793-5580-4b85-86c3-f5c39306eb85.jpg,0.499,0.501
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,21.jpg,476f6b7f-308d-4d46-abeb-c44f5e01e88f.jpg,0.491,0.509
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,2d8e68ea-379a-4b33-9a37-4edc3f173497.jpg,4cc55f55-4158-46ed-b8ca-85c1d6b4f26b.jpg,0.498,0.502
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,2dbb90fc-b893-445b-90ab-bf14081d92f2.jpg,5.jpg,0.495,0.505
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,3.jpg,53076030-46d8-4e31-bf2c-14cc99f637a6.jpg,0.497,0.503
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,3ce82ab4-7588-4f21-bf47-37c928cf19bb.jpg,5aa6fdf1-f95b-4fb9-802d-92c699703ace.jpg,0.484,0.516
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,3d706b8c-2bad-438b-a538-233a864c2c7d.jpg,5b27ed43-88c9-4b3a-9179-761f9bf8e480.jpg,0.492,0.508
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,4.jpg,6.jpg,0.522,0.478
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,4765eeaa-ac67-4b99-83c4-1b9d3b111c41.jpg,7.jpg,0.493,0.507
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,4867c3d4-4b4d-4de6-9e8c-68bd3113f102.jpg,77689212-daba-443d-9afd-447882ad3912.jpg,0.475,0.525
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,5.jpg,8.jpg,0.504,0.496
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,6.jpg,9.jpg,0.516,0.484
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,7.jpg,98cffd69-ea99-47e4-9f2d-bcaba54398cb.jpg,0.494,0.506
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,736e7c8f-d52a-482f-9705-d911c89189c4.jpg,9c88ba45-c32f-4255-b962-c57d77142536.jpg,0.491,0.509
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,7ef36a9b-f0a7-4f23-95f3-b8fb8fefd17f.jpg,b4eee091-5820-4408-9c82-26f67ee7623c.jpg,0.499,0.501
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,8.jpg,b5f6ec55-32a1-4ddf-aa5c-b164cc6f3bd8.jpg,0.495,0.505
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,86deaa5b-59e5-4997-86cb-0f3e8cd95074.jpg,c0cc3e58-4755-41c9-a0c9-239e7000fd8d.jpg,0.491,0.509
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,9.jpg,c76f3acf-3250-4b15-a727-7daf0e91258f.jpg,0.516,0.484
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,a2723a85-3059-4f8e-be55-1525f7157831.jpg,e1f91d7b-0665-433a-8f86-c640766e093b.jpg,0.496,0.504
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,ab03871b-0786-482d-85cb-d1e71f7af68d.jpg,ffb83560-5234-4bd0-b709-65ae5eef35be.jpg,0.485,0.515
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,cb415110-07da-4a05-87df-4eef83e70407.jpg,Y5hrrRPH-1.jpg,0.484,0.516
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,da505f35-30dc-4601-8031-d4630fdc93b2.jpg,Y5hrrRPH-2.jpg,0.503,0.497
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,f8d78994-7afa-4d6b-bc84-21b0383192e3.jpg,Y5hrrRPH-3.jpg,0.494,0.506
ViT-L-14 openai,applying_nail_polish,A person is applying nail polish,f9f394f7-a4a0-40ac-bc54-378ca7e9b3d6.jpg,Y5hrrRPH-4.jpg,0.503,0.497
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,055518f7-a8fc-4031-bfb9-635e7305fcf2.jpg,05872069-0057-43f1-a538-7382186701c8.jpg,0.475,0.525
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,08224ae8-28b8-4ea3-bb32-baf1cfade151.jpg,095f6b33-6475-44e4-a5ab-9af941102119.jpg,0.481,0.519
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,1.jpg,0e7cd197-2e43-4b35-811b-e3b1093ccfd6.jpg,0.486,0.514
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,10.jpg,1.jpg,0.494,0.506
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,11.jpg,10.jpg,0.499,0.501
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,12.jpg,11.jpg,0.499,0.501
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,13.jpg,12.jpg,0.496,0.504
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,14.jpg,13.jpg,0.492,0.508
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,15.jpg,14.jpg,0.49,0.51
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,16.jpg,15.jpg,0.5,0.5
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,17.jpg,16.jpg,0.495,0.505
ViT-L-14 openai,carving_the_turkey,A person is carving the turkey,18.jpg,1646a63b-0478-428c-aa68-27ddaf4f31ed.jpg,0.512,0.488
